event,content,title,actual_side,price_change_percentage,market_cap,float_shares,avg_volume,beta,recent_volume,float_ratio,day_of_week,hour,combined_sentiment,prev_news_sentiment,volatility,days_since_event
financial_results,18 2 2025 17 00 00 eet phm group hold oyj financial statement release phm group hold oyjstock exchange release 18 february 2025 17 00 eet correction financial statement bulletin january december 2024 publish phm group hold oyj 12 february 2025 10 00 eet table consolidated cash flow statement page 16 financial statement bulletin january december 2024 line adjustment payment incorrect value indicate period 10 12 2024 correct value eur 11 560 thousand error affect respectively net increase cash cash equivalent cash cash equivalent beginning period cash cash equivalent beginning reporting period eur 29 083 thousand net increase cash cash equivalent eur 26 239 thousand change concern table question change report ch,correction phm group hold oyj s financial statement bulletin january december 2024,DOWN,-1.262270699058007,21888632832.0,198615316.0,450810.0,1.297,337200.0,0.0090739023092221,1,15,0.0,0.0,0.3446408152658037,138
clinical_study,adverse event generally low grade transient readily manageable,bioatla present datum ongoing dose escalation ba3182 dual conditionally bind epcam x cd3 bispecific t cell engager patient treatment refractory metastatic adenocarcinoma 2025 european society medical oncology esmo gastrointestinal cancer congress,DOWN,-4.522614720969393,22864844.0,45152550.0,450810.0,0.911,337200.0,1.974758716919302,3,8,0.04,0.0005050505050505,1.0811200165915125,4
management_changes,29 apr 2025 08 00 c prosus n v prosus v appointment nico marai 29 april 2025 docx prosus euronext prosus nl0013654783 nl0013654783 prx 4prx euronext,appointment cfo financial director,DOWN,-0.6472536855858358,124463284224.0,2647476070.0,450810.0,0.687,337200.0,0.0212711410156529,1,8,0.0,0.0,0.339265624604191,69
changes_in_companys_own_shares,february 07 2025 15 30 et source nokia oyj nokia oyj nokia oyjpörssitiedote07 02 2025 klo 22 30 nokia oyj omien osakkeiden takaisinosto 07 02 2025 espoo nokia oyj lei 549300a0jprwg1ki7u06 07 02 2025 hankkinut omia osakkeitaan isin fi0009000681 omistukseensa seuraavasti kahden desimaalin tarkkuuteen pyöristettynä nokia ilmoitti 22 marraskuuta 2024 että yhtiön hallitus käynnistämässä osakkeidensa takaisinosto ohjelman kompensoidakseen infinera corporationin osakkeenomistajille annettavien osakkeiden sekä infinera corporationin tiettyjen osakepohjaisten kannustimien laimennusvaikutusta takaisinostot noudattaen euroopan parlamentin ja neuvoston antamaa markkinoiden väärinkäyttöasetusta eu 596 2014 mar euroopan komission delegoitua asetusta eu 2016 1052 ja nokian varsinaisen yhtiökokouksen 3 huhtikuuta 2024 antaman valtuutuksen perusteella alkoivat 25 marraskuuta 2024 ja päättyvät viimeistään 31 joulukuuta 2025 ohjelman tavoitteen,nokia oyj omien osakkeiden takaisinosto 07 02 2025,UP,0.2083281593192355,27999336448.0,4667064115.0,450810.0,0.596,337200.0,0.1666848113942846,4,15,0.0,0.1624999999999999,0.3148689767416223,149
clinical_study,in8bio present preclinical datum highlighting potential inb 619 t cell engager tce autoimmune disease asgct 2025,in8bio present preclinical datum highlighting potential inb 619 t cell engager tce autoimmune disease asgct 2025,DOWN,-4.78333217143746,7516687.0,2577285.0,450810.0,0.183,337200.0,0.3428751257036511,2,8,0.0,0.2666666666666666,1.275419139635678,54
annual_general_meeting,03 apr 2025 08 56 c goodtech asa goodtech asa announce annual general meeting hold thursday 24 april 2025 10 00 notice agenda registration form attach general meeting document annual report available company s website https www goodtech investor information contact mimi k berdal chairman board goodtech asa tel 47 90 89 24 42 email mimi mimi information access news oslo bor newsweb site information access news oslo bor newsweb site 642903_goodtech asa notice annual general meeting w registration form pdf goodtech asa oslo børs newspoint goodtech no0004913609 god oslo børs,notice annual general meeting,DOWN,-0.4566205571678748,265054848.0,12551254.0,450810.0,0.375,337200.0,0.0473534217340555,3,8,0.12,0.0,0.3027853302494185,95
ex_dividend_date,30 apr 2025 08 01 c dnb bank asa aksjene dnb bank asa notere eks utbytte dag den 30 april 2025 et utbytte på 16 75 kroner aksje vil bli utbetalt til selskapet aksjeeiere 29 april 2025 med utbetale fra 9 mai 2025 ytterligere informasjon vennligst kontakt rune helland leder investor relation tlf 232 68 400 977 13 250 denne opplysningen er informasjonspliktig etter verdipapirhandelloven 5 12 information access news oslo bor newsweb site information access news oslo bor newsweb site dnb bank asa oslo børs newspoint adj sparebank kreditt 86 26 dnb bank asa 20 30 frn c sub dnb bank asa dnb bank asa 21 29 adj c dnb bank asa 21 29 frn c dnb bank asa 21 32 frn c sub dnb bank asa 21 32 adj c sub dnb bank asa 22 32 frn c sub dnb bank asa 22 perp frn c hybrid dnb bank asa 22 perp adj c hybrid dnb bank asa 23 perp frn c hybrid dnb bank asa 23 33 frn sek c sub dnb bank asa 23 33 adj c sub dnb b,aksjene dnb bank asa notere eks utbytte dag,DOWN,-4.78333217143746,413586423808.0,1476585438.0,450810.0,0.418,337200.0,0.0035701980360106,2,8,0.0,0.0,0.2008220292894589,68
changes_in_companys_own_shares,company announcement copenhagen 31 march 2025 23 2025 transaction connection share buyback programmeiss s lead workplace experience facility management company announce 20 february 2025 new share buyback programme company announcement 12 2025 share buyback programme execute accordance regulation eu 596 2014 european parliament council 16 april 2014 market abuse regulation commission delegate regulation eu 2016 1052 8 march 2016 refer safe harbour regulation programme iss wish redistribute excess cash shareholder purpose share buy programme reduce share capital ii meet obligation arise iss share base incentive programme programme iss repurchase share maximum consideration dkk 2 5 billion 20 february 2025 13 february 2026 late day inclusive fir,transaction connection share buyback programme,DOWN,-1.3092212747101544,30914912256.0,176249990.0,450810.0,1.244,337200.0,0.0057011318208025,0,10,-0.0927272727272727,-0.0927272727272727,0.3599002389082649,98
regulatory_filings,company announcement 07 2025 28 january 2025 reporting transaction person discharge managerial responsibility pursuant market abuse regulation article 19 netcompany group s cvr 39 48 89 14 netcompany notifie receipt information follow transaction person discharge managerial responsibility netcompany connection automatic vesting restricted stock unit rsus grant term long term incentive plan ltip additional informationfor additional information contact netcompany group sthomas johansen cfo 45 51 19 32 24frederikke linde head ir 45 60 62 60 87 attachment attachment 07 netcompany reporting transaction person discharge managerial responsibility pdf,netcompany reporting transaction person discharge managerial responsibility,DOWN,-2.466525828431846,12553820160.0,41971339.0,450810.0,1.173,337200.0,0.0033433121125737,1,14,-0.05,0.0249999999999999,0.3611925436437822,160
interim_information,february 20 2025 07 38 et source rovse s rovse s interim management report cover h1 2024 25 board director rovse s today approve interim management report half year 1 july 2024 31 december 2024 financial year 2024 25 highlight half year expansion expect accelerate 2025 26 information hjalti pall thorvardarson ceo tel 45 53 39 18 88 email hpt rovse dk attachment,interim management report cover h1 2024 25,DOWN,-3.791474549506408,54093908.0,525491.0,450810.0,0.22,337200.0,0.0097144210767689,3,7,-0.1111111111111111,-0.1111111111111111,0.8262226899451928,137
bond_fixing,june 6 2025 management board nasdaq tallinn approve listing admission trading 1 400 000 bond issue iutecredit finance s r l iutecredit secure bond 25 30 isin code xs3047514446 baltic bond list aforementione bond iutecredit finance s r l list baltic bond list june 9 2025 date close additional info nasdaq baltic issuer service 372 640 8800 www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,list iutecredit finance s r l bond baltic bond list,UP,1.4833962088398305,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,13,0.05,0.4,0.2616822709445299,31
earnings_releases_and_operating_results,13 feb 2025 09 45 cet renault regie nat des usine press release february 13 2025 nissan s contribution renault group s year 2024 earning 211 million nissan release today result quarter fiscal year 2024 2025 april 1st 2024 march 31st 2025 nissan s result publish japanese accounting standard quarter fiscal year 2024 2025 october 1st december 31st 2024 ifrs restatement positive contribution renault group s fourth quarter 2024 net income estimate 59 million1 nissan s contribution renault group year 2024 result amount 211 million reminder follow sale renault group nissan share cancellation acquire share buyback nissan renault group s hold position today amount 35 nissan s capital 17 nissan share hold directly 18 hold french trust,nissan s contribution renault group s year 2024 earning 211 million,UP,3.141156769423085,11700427776.0,157704366.0,450810.0,1.414,337200.0,0.013478512838948,3,9,0.0467532467532467,0.025,0.3004621337574114,144
changes_in_companys_own_shares,20 2025 10 00 et source nokia oyj nokia oyj nokia oyjjohtohenkilöiden liiketoimet20 5 2025 klo 17 00nokia oyj johtohenkilöiden liiketoimet uitto markkinoiden väärinkäyttöasetuksen 19 artiklan mukainen ilmoitus liiketoimesta ilmoitusvelvollinennimi uitto tommiasema muu ylin johto liikkeeseenlaskija nokia corporationlei 549300a0jprwg1ki7u06ilmoituksen luonne ensimmäinen ilmoitusviitenumero 109123 5 6 liiketoiman päivämäärä 2025 05 19kauppapaikka nasdaq helsinki ltd xhel instrumenttityyppi osakeisin fi0009000681liiketoiman luonne hankinta liiketoimien yksityiskohtaiset tiedot 1 volyymi 5 yksikköhinta 4 5882 liiketoimien yhdistetyt tiedot 1 volyymi 5 keskihinta 4 5882 nokianokia luo teknologiaa joka auttaa maailmaa toimimaan yhdessä b2b teknologia ja innovaatiojohtajana olemme tulevaisuuden aistivien ajattelevien ja älykkäiden verkkoratkais,nokia oyj johtohenkilöiden liiketoimet uitto,UP,0.950564861635642,27918489600.0,4667064115.0,450810.0,0.596,337200.0,0.1671675001716425,1,10,0.0,0.0,0.3148689767416223,48
traffic_statistics,27 jun 2025 10 00 c avinor passasjertall fra avinor uke 25 er publisert tall avinor totalt og de 10 største lufthavnene oslo bergen trondheim stavanger tromsø bodø ålesund harstad narvik kristiansand og bardufoss tallene ligger publisert på https newsweb oslobor spørsmål om tallene trafikkstatistikk gaute skallerud riise gaute skallerud riise avinor presse presse avinor information access news oslo bor newsweb site information access news oslo bor newsweb site 650214_passasjertall uke hittil år uke 25 2025 pdf avinor oslo børs newspoint avinor 13 28 4 avinor 20 31 2 avinor 20 26 frn no0010675903 no0010881238 no0010881246 euronext oslo bør,passasjertall avinor uke 25 2025,DOWN,-0.113546254505929,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,10,0.0,-0.3,0.2164136542203984,10
clinical_study,phase 2 archer datum support therapeutic potential anx007 preserve vision patient dry age relate macular degeneration amd geographic atrophy ga,annexon present neuroprotective effect anx007 2025 arvo annual meeting retina world congress,UP,2.127657570043611,304456352.0,82380157.0,450810.0,1.259,337200.0,0.2705811734878831,2,8,-0.0222222222222222,0.0,0.7560254483728326,61
bond_fixing,200 000 bond sia rīgas ūden publicly offer investor lithuania latvia estonia subscription order collection deadline differ depend investor s choose bank brokerage company investor contact broker concern specific order collection deadline investor wish submit subscription order contact bank brokerage company public offering document available attachment nasdaq baltic transaction service 370 525 31462 vilnius 371 672 12431 riga 372 640 8800 tallinn https nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,reminder public offering sia rīga ūden bond,UP,0.0257355091536526,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,10,0.0166666666666666,0.05,0.2616822709445299,38
